DATEPRD   ,prod_X7405f,prod_X5599,prod_X5351,prod_X7289,in_X7405f,in_X7078,in_X5599,in_X5351,in_X7289,pres_X7405f     ,pres_X7078      ,pres_X5599,pres_X5351      ,pres_X7289      ,prod_X7078
2015-02-01,0          ,913.75    ,183.95    ,105.73    ,0        ,521.92  ,532.07  ,2391.1  ,6.29    ,265.35065       ,209.868385208333,0         ,264.8448416373  ,203.723382282122,937.48
2015-02-02,0          ,875.95    ,270.25    ,159.92    ,0        ,441.92  ,449.13  ,3093.28 ,8.38    ,267.76235       ,209.959466666667,0         ,262.526706666667,200.521736458333,901.47
2015-02-03,0          ,873.07    ,139.66    ,110.62    ,0        ,752.04  ,764.48  ,2729.82 ,9.9     ,276.37804       ,210.075026875   ,0         ,262.963753906906,200.294855958796,898.3
2015-02-04,0          ,554       ,106.75    ,106.92    ,0        ,517.85  ,479.84  ,2064.14 ,9.46    ,282.14045       ,210.857159494468,0         ,265.605403340724,206.641585370951,625.33
2015-02-05,0          ,89.29     ,338       ,204.42    ,0        ,89.03   ,36.34   ,3071.02 ,8.5     ,285.12379       ,216.348818883545,0         ,261.7488        ,199.709465208333,228.78
2015-02-06,0          ,1162.07   ,206.71    ,120.3     ,0        ,431.78  ,746.56  ,2964.45 ,7.9     ,286.91713       ,209.938572916667,0         ,261.074970625   ,199.783608125   ,702.96
2015-02-07,0          ,810.62    ,249.26    ,144.76    ,0        ,421.9   ,451.09  ,3096.49 ,8.23    ,288.27838       ,209.732709166667,0         ,261.62807125    ,199.940205416667,792.97
2015-02-08,0          ,433.41    ,255.65    ,148.78    ,0        ,329.97  ,239.72  ,3156.67 ,8.41    ,289.51177       ,210.844958677719,0         ,262.09430125    ,199.794549375   ,623.95
2015-02-09,125.26     ,381.15    ,293.78    ,169.15    ,471.47   ,344.91  ,184.76  ,3179.1  ,8.38    ,273.9249775179  ,213.806207822448,0         ,261.794071458333,199.997456875   ,744.19
2015-02-10,402.41     ,812.31    ,250.89    ,146.07    ,663.83   ,468.96  ,524.67  ,3173.08 ,8.45    ,266.944987291667,209.577366875   ,0         ,262.198708333333,199.93093875    ,865.75
2015-02-11,474.1      ,708.94    ,272.56    ,178.9     ,557.04   ,459.74  ,604.37  ,3265.93 ,9.81    ,259.991262708333,209.536542916667,0         ,262.623052291667,199.59592375    ,895.84
2015-02-12,466.03     ,697.18    ,268       ,174.98    ,550.25   ,530.08  ,597.27  ,3227.01 ,9.64    ,254.663647083333,209.824211041667,0         ,262.994377916667,200.365133125   ,940.2
2015-02-13,423.36     ,710.02    ,271.96    ,180.31    ,534.75   ,535.44  ,600.36  ,3232.17 ,9.81    ,248.493598482789,208.372729723426,0         ,261.05175661556 ,197.939956064437,962.2
2015-02-14,421.26     ,706.05    ,270.78    ,177.07    ,544.04   ,549.17  ,610.41  ,3290.36 ,9.85    ,247.161319583333,209.914684375   ,0         ,263.464454583333,200.539808333333,965.2
2015-02-15,419.02     ,704.3     ,269.97    ,179.11    ,538.95   ,549.34  ,606.41  ,3267.13 ,9.92    ,242.392480147339,208.474610095443,0         ,261.682877023194,198.74633221715 ,969.44
2015-02-16,419.54     ,702.34    ,269.67    ,178.04    ,468.27   ,520.7   ,568.78  ,3546.17 ,9.28    ,242.438097916667,210.347815416667,0         ,264.083886041667,199.776593125   ,976.99
2015-02-17,409.69     ,683.84    ,260.65    ,173.71    ,474.07   ,549.44  ,574.13  ,3553.39 ,9.38    ,240.783632272727,210.896878139535,0         ,264.400274418605,200.298361395349,994.39
2015-02-18,519.64     ,716.3     ,274.9     ,180.77    ,551.1    ,507.4   ,551.18  ,3434.84 ,8.95    ,237.65761625    ,210.598008333333,0         ,264.503567708333,199.870924791667,1001.96
2015-02-19,652.82     ,724.37    ,278.07    ,182.89    ,618.78   ,525.97  ,561.76  ,3501.67 ,9.12    ,230.460392916667,210.075000833333,0         ,264.421620208333,199.61970125    ,1030.53
2015-02-20,638.16     ,706.94    ,271.56    ,178.49    ,702.45   ,598.22  ,636.68  ,3971.37 ,10.34   ,226.448921666667,210.482824791667,0         ,264.504109583333,200.237093958333,1009.31
2015-02-21,624.59     ,689.52    ,265.58    ,174.89    ,672.22   ,577.27  ,607.17  ,3797.58 ,9.91    ,223.744437916667,210.286173333333,0         ,264.160930208333,199.714941458333,996.11
2015-02-22,475.6      ,717.38    ,276       ,179.23    ,544.64   ,572.63  ,596.07  ,3723.79 ,9.58    ,222.107597291667,210.006674583333,0         ,264.2387        ,201.217193958333,1047.18
2015-02-23,410.07     ,716.15    ,275.59    ,181.56    ,479.46   ,534.82  ,560.52  ,3502.56 ,9.14    ,221.137434166667,210.291563541667,0         ,264.307416666667,199.685804791667,1038.28
2015-02-24,625.9      ,699.15    ,269.61    ,175.72    ,555.93   ,547.16  ,572.94  ,3587.67 ,9.26    ,219.292496875   ,210.565661875   ,0         ,264.612767083333,200.401725625   ,1014.53
2015-02-25,940.93     ,705.72    ,272.17    ,176.82    ,770.81   ,551     ,578.13  ,3620.46 ,9.32    ,211.715877916667,210.702948541667,0         ,264.518431458333,201.365221041667,1022.01
2015-02-26,738.49     ,704.86    ,271.87    ,177.15    ,622.56   ,514.59  ,526.68  ,3298.67 ,8.52    ,208.73589875    ,210.947885625   ,0         ,264.480867083333,200.899503541667,1046.43
2015-02-27,399.77     ,709.02    ,273.25    ,157.19    ,424.37   ,557.52  ,694.76  ,3557.33 ,11.59   ,208.160322227771,211.360339583333,0         ,264.450792291667,200.987796875   ,1056.64
2015-02-28,0          ,670.85    ,271.71    ,157.79    ,0        ,560.24  ,659.22  ,3547.21 ,11.67   ,214.94534       ,210.894186458333,0         ,264.496726458333,200.589607083333,1058.8
2015-03-01,0          ,716.24    ,271.85    ,157.72    ,0        ,553.16  ,696.62  ,3512.7  ,11.55   ,220.50093       ,211.007760416667,0         ,264.838999791667,200.274106041667,1056.24
2015-03-02,0          ,713.85    ,270.42    ,156.98    ,0        ,550.83  ,694.49  ,3495.2  ,11.5    ,225.38752       ,210.974435416667,0         ,265.349356458333,201.491815625   ,1051.49
2015-03-03,0          ,717.16    ,271.12    ,162.93    ,0        ,544.51  ,688.67  ,3458.92 ,11.78   ,230.0927        ,210.904664583333,0         ,265.304694375   ,202.168913333333,1053.04
2015-03-04,0          ,715.86    ,282.91    ,161.52    ,0        ,529.02  ,669.33  ,3514.27 ,11.37   ,225.52635       ,208.730411806053,0         ,263.489528946472,198.523422872459,1050.75
2015-03-05,0          ,718.68    ,270.27    ,158.88    ,0        ,561.72  ,695.77  ,3476.18 ,11.58   ,239.26119       ,209.430895      ,0         ,264.986062291667,200.111014583333,1077.56
2015-03-06,0          ,697.73    ,261.96    ,150.54    ,0        ,651.92  ,696.23  ,3472.88 ,11.31   ,243.17754       ,201.506525625   ,0         ,264.731315208333,200.495279791667,1213.31
2015-03-07,0          ,693.61    ,259.79    ,149.7     ,0        ,660.68  ,698.35  ,3475.14 ,11.34   ,247.13073       ,199.78024       ,0         ,264.80017625    ,200.17200875    ,1218.64
2015-03-08,0          ,691.71    ,258.51    ,149.76    ,0        ,657.26  ,697.43  ,3462.89 ,11.37   ,254.2578        ,200.50417787234 ,0         ,264.841434893617,199.99050212766 ,1210.61
2015-03-09,0          ,706.94    ,263.44    ,151.82    ,0        ,645.05  ,704.74  ,3489.09 ,11.39   ,264.9221        ,200.21842106383 ,0         ,264.894539375   ,199.988668125   ,1201.66
2015-03-10,0          ,705.8     ,261.71    ,150.41    ,0        ,653.11  ,705.24  ,3474.29 ,11.31   ,269.46578       ,200.226387083333,0         ,264.932508958333,200.271385625   ,1213.89
2015-03-11,0          ,706.67    ,261.22    ,150.13    ,0        ,661.35  ,709.84  ,3486.14 ,11.35   ,272.23795       ,200.034859583333,0         ,264.981747083333,200.038726458333,1222.74
2015-03-12,0          ,707.62    ,260.65    ,150.59    ,0        ,679.63  ,733.43  ,3589.14 ,11.75   ,275.01941       ,200.151508333333,0         ,264.925744791667,200.049149791667,1217.77
2015-03-13,0          ,700.36    ,257.26    ,149.08    ,0        ,667.27  ,712.21  ,3475.69 ,11.41   ,277.66525       ,200.140770833333,0         ,264.942508541667,199.731460833333,1218.6
2015-03-14,0          ,708.18    ,258.79    ,148.78    ,0        ,679.42  ,716.34  ,3477.86 ,11.33   ,280.23073       ,200.058421666667,0         ,265.001542291667,200.055973958333,1247.39
2015-03-15,0          ,703.7     ,256.56    ,148.65    ,0        ,822.51  ,719.69  ,3485.97 ,11.44   ,282.77074       ,210.860024583333,0         ,265.065601666667,200.158138958333,1632.83
2015-03-16,0          ,712.24    ,259.2     ,147.89    ,0        ,761.31  ,732.26  ,3540.45 ,11.44   ,284.84795       ,219.379713541667,0         ,265.10370875    ,200.056375625   ,2002.08
2015-03-17,0          ,721.35    ,262.19    ,152.21    ,0        ,744.35  ,716.81  ,3461.46 ,11.38   ,286.79664       ,219.628296458333,0         ,265.181122291667,199.9336575     ,2025.24
2015-03-18,91.76      ,722.86    ,263.83    ,151.81    ,411.9    ,736.84  ,712.3   ,3454.06 ,11.26   ,269.115403436192,219.455985      ,0         ,265.280051666667,199.367560833333,2021.7
2015-03-19,216.14     ,713.91    ,264.35    ,151.69    ,1040.42  ,729.42  ,703.86  ,3462.68 ,11.26   ,260.264142083333,219.10964       ,0         ,265.242235416667,199.692926458333,2000.27
2015-03-20,222.87     ,733.31    ,271.47    ,155.47    ,1131.36  ,782.89  ,762.44  ,3749.96 ,12.17   ,252.946373541667,219.367948541667,0         ,265.218328125   ,199.907547708333,2035.82
2015-03-21,225.74     ,740.9     ,274.32    ,157.97    ,1066.04  ,738.62  ,716.64  ,3525.19 ,11.5    ,246.4192775     ,219.280572083333,0         ,265.192097708333,199.496766666667,2064.61
2015-03-22,385.1      ,91.33     ,257.66    ,29.12     ,759.09   ,430.11  ,92.74   ,3476.03 ,2.23    ,241.94698625    ,252.28061125    ,0         ,265.239627083333,199.611576611467,1145.2
2015-03-23,342.99     ,0         ,229.5     ,0         ,698.06   ,129.47  ,0       ,3196.62 ,0       ,238.198194166667,287.05216819494 ,0         ,265.139513125   ,247.23612       ,333.88
2015-03-24,355.76     ,0         ,195.3     ,0         ,798.3    ,152.42  ,0       ,2999.25 ,0       ,235.289403333333,292.248071458333,0         ,265.874836458333,253.16887       ,356.5
2015-03-25,447.87     ,44.33     ,250.48    ,31.78     ,898.3    ,306.03  ,45.81   ,3438.37 ,2.47    ,232.311097291667,285.372533541667,0         ,265.984862291667,229.410675066667,800.79
2015-03-26,609.35     ,736.05    ,269.7     ,132.58    ,872.75   ,771.98  ,732.59  ,3566.24 ,9.93    ,223.934705625   ,225.205058541667,0         ,266.731725833333,209.24885625    ,1994.47
2015-03-27,618.61     ,741.77    ,273.87    ,147.64    ,854.72   ,729.85  ,712.21  ,3493.55 ,10.67   ,220.574520625   ,219.559099375   ,0         ,265.555895416667,203.502469583333,1954.67
2015-03-28,565.02     ,706.56    ,261.25    ,148.59    ,781.51   ,745.91  ,707.68  ,3476.32 ,11.2    ,217.490707916667,219.383192708333,0         ,265.453912916667,199.701752708333,2013.54
2015-03-29,550.72     ,666.68    ,250.31    ,138.89    ,757.13   ,675.79  ,663.72  ,3310.68 ,10.41   ,214.867227954545,220.255147272727,0         ,265.450564090909,199.590427954545,1835.3
2015-03-30,624.44     ,697.6     ,257.61    ,145.23    ,779.34   ,728.06  ,712.34  ,3494.89 ,11.16   ,212.164895531915,220.092307234043,0         ,265.694233191489,199.55736787234 ,1927.71
2015-03-31,622.85     ,708.43    ,261.54    ,145.11    ,758.52   ,706.81  ,705.88  ,3462.22 ,10.88   ,208.367288333333,219.663516666667,0         ,265.436259791667,199.849975      ,1917.89
2015-04-01,57.52      ,681.4     ,251.24    ,138.25    ,72.16    ,687.57  ,699.44  ,3426.24 ,10.68   ,211.300201231634,220.202865416667,0         ,265.44401375    ,200.981660833333,1811.03
2015-04-02,0          ,696.82    ,256.09    ,139.48    ,0        ,679.87  ,701.72  ,3426.19 ,10.57   ,221.50748       ,220.488448333333,0         ,265.5121125     ,201.215429583333,1825.33
2015-04-03,0          ,692.08    ,254.14    ,140.55    ,0        ,681.22  ,697.96  ,3405.12 ,10.67   ,226.78803       ,219.987425833333,0         ,265.563130208333,200.476135416667,1826.31
2015-04-04,0          ,691.59    ,253.43    ,137.88    ,0        ,678.68  ,697.87  ,3397.62 ,10.47   ,231.51984       ,219.749413125   ,0         ,265.495016666667,200.459605208333,1818.47
2015-04-05,0          ,687.75    ,252.16    ,139.07    ,0        ,674.09  ,692.46  ,3373.03 ,10.54   ,236.02805       ,219.681020833333,0         ,265.446219166667,199.768500625   ,1810.13
2015-04-06,0          ,687.95    ,252.07    ,139.02    ,0        ,682.59  ,702.27  ,3418.69 ,10.68   ,237.97971       ,219.65363       ,0         ,265.32388       ,199.3286        ,1807.87
2015-04-07,0          ,680.56    ,250.49    ,138.45    ,0        ,804.2   ,649.52  ,3176.07 ,9.95    ,241.96507       ,219.541714583333,0         ,265.097109791667,199.254870625   ,1790.6
2015-04-08,0          ,683.38    ,251.63    ,136.88    ,0        ,791.26  ,651.39  ,3186.56 ,9.82    ,256.40511       ,220.018072916667,0         ,265.078865416667,200.577619166667,1764.01
2015-04-09,0          ,680.74    ,250.8     ,141.4     ,0        ,789.24  ,649.11  ,3177.18 ,10.15   ,263.09583       ,219.942822708333,0         ,265.088045625   ,199.981736041667,1758.87
2015-04-10,0          ,673.76    ,248.18    ,138.03    ,0        ,794.08  ,651.83  ,3189.91 ,10.05   ,266.31389       ,219.632094375   ,0         ,265.065619583333,200.010007083333,1744.19
2015-04-11,0          ,676.68    ,249.16    ,139.68    ,0        ,790.27  ,649.33  ,3176.45 ,10.09   ,269.16948       ,219.662435      ,0         ,265.052877291667,200.014959375   ,1750.06
2015-04-12,0          ,678.43    ,249.64    ,139.96    ,0        ,778.55  ,649.18  ,3173.63 ,10.08   ,272.00976       ,220.04733875    ,0         ,265.085808333333,199.743062083333,1728.98
2015-04-13,0          ,677.43    ,249.2     ,139.74    ,0        ,781.48  ,658.36  ,3217.63 ,10.22   ,274.89513       ,220.909885833333,0         ,265.543210833333,199.66890125    ,1708.77
2015-04-14,0          ,682.49    ,250.23    ,138.5     ,0        ,809.07  ,684.41  ,3333.89 ,10.45   ,277.40052       ,220.920977708333,0         ,265.970871875   ,200.630063333333,1714.46
2015-04-15,0          ,682.37    ,249.89    ,141.98    ,0        ,846.43  ,693.71  ,3375.2  ,10.86   ,280.04648       ,220.877628723404,0         ,266.36077893617 ,199.572321276596,1769.28
2015-04-16,0          ,688.32    ,252.44    ,139.79    ,0        ,858.74  ,710.17  ,3460.38 ,10.86   ,282.62721       ,220.971685625   ,0         ,266.540264375   ,200.521108333333,1768.7
2015-04-17,0          ,696.2     ,254.67    ,144.28    ,0        ,863.05  ,716.98  ,3484.44 ,11.18   ,285.05341       ,221.355286808511,0         ,266.759758085106,199.682620212766,1780.83
2015-04-18,0          ,689.54    ,252.32    ,140.7     ,0        ,857.83  ,730.26  ,3550.23 ,11.22   ,287.4565        ,221.852607021277,0         ,267.13398893617 ,199.775552765957,1802.92
2015-04-19,0          ,695.3     ,254.68    ,140.39    ,0        ,866.34  ,736.6   ,3584.51 ,11.19   ,289.77927       ,222.201214893617,0         ,267.190603191489,199.702391276596,1820.19
2015-04-20,81.91      ,696.95    ,255.71    ,140.77    ,490.87   ,862.47  ,737.04  ,3592.75 ,11.2    ,275.587314732824,221.888015625   ,0         ,267.032279791667,199.929341041667,1815.28
2015-04-21,172.87     ,702.6     ,257.81    ,142.18    ,1263.33  ,820.37  ,700.17  ,3413.32 ,10.66   ,262.8739525     ,221.788777708333,0         ,266.936783125   ,199.800350625   ,1832.35
2015-04-22,268.47     ,702.84    ,257.92    ,142.09    ,1093.31  ,838.21  ,715.57  ,3488.72 ,10.89   ,253.767355625   ,221.891211041667,0         ,266.835783125   ,199.678491458333,1832.51
2015-04-23,320.34     ,590.64    ,269.39    ,149.02    ,879.08   ,831.1   ,668.53  ,3450.88 ,10.82   ,248.852943958333,221.725013125   ,0         ,266.738668958333,199.599468125   ,1918.58
2015-04-24,318.85     ,588.04    ,268.14    ,146.56    ,877.01   ,828.77  ,667.12  ,3442.74 ,10.66   ,246.511219791667,221.554777291667,0         ,266.621335208333,199.894717083333,1908.81
2015-04-25,340.53     ,582.39    ,265.67    ,146.94    ,822.81   ,842.71  ,674.75  ,3483.44 ,10.92   ,243.699552708333,221.2505925     ,0         ,266.574890416667,200.392092708333,1900.52
2015-04-26,339.92     ,582.17    ,265.19    ,146.33    ,770.94   ,829.12  ,664.29  ,3424.63 ,10.71   ,241.287736041667,221.121728333333,0         ,266.535898125   ,199.542977708333,1898.58
2015-04-27,396.95     ,585.19    ,266.54    ,147.85    ,899.34   ,836.03  ,667.02  ,3438.38 ,10.81   ,236.870788958333,220.825546458333,0         ,266.511025833333,199.93037625    ,1916.48
2015-04-28,443.99     ,579.58    ,265.58    ,148.21    ,911      ,830.04  ,656.95  ,3406.96 ,10.77   ,232.027572083333,220.595544583333,0         ,266.481920833333,199.665482083333,1913.38
2015-04-29,574.96     ,580.26    ,265.86    ,147.6     ,814.2    ,808.87  ,821.71  ,3334.59 ,10.49   ,224.943273541667,220.610074791667,0         ,266.477938958333,199.755079375   ,1907.06
2015-04-30,607.87     ,583.11    ,266.93    ,148.34    ,921.11   ,797.47  ,812.34  ,3293.68 ,10.37   ,219.366835416667,220.495447708333,0         ,266.590141875   ,199.995525833333,1911.21
2015-05-01,664.96     ,582.93    ,266.77    ,147.94    ,926.26   ,795.06  ,812     ,3291.32 ,10.34   ,213.640693333333,220.463164791667,0         ,266.429741666667,200.550940208333,1905.67
